tokens,clean_text,stemmed_tokens,stemmed_text
"['ya', 'jumbo', 'direkomendasikan', 'film', 'animasi', 'indonesia', 'rating', 'imdb', 'tema', 'keluarga', 'persahabatan', 'cocok', 'umur', 'rilis', 'global', 'negara', 'layak', 'ditonton']",ya jumbo direkomendasikan film animasi indonesia rating imdb tema keluarga persahabatan cocok umur rilis global negara layak ditonton,"['ya', 'jumbo', 'rekomendasi', 'film', 'animasi', 'indonesia', 'rating', 'imdb', 'tema', 'keluarga', 'sahabat', 'cocok', 'umur', 'rilis', 'global', 'negara', 'layak', 'tonton']",ya jumbo rekomendasi film animasi indonesia rating imdb tema keluarga sahabat cocok umur rilis global negara layak tonton
"['bagus', 'banget', 'kak', 'sumpah', 'anak', 'sebelah', 'happy', 'pas', 'nonton', 'berdua', 'org', 'dewasa', 'nangis', 'nontonnya', 'terimakasih', 'film', 'jumbo', 'ya', 'kak', 'bangga', 'animasi', 'indonesia', 'level']",bagus banget kak sumpah anak sebelah happy pas nonton berdua org dewasa nangis nontonnya terimakasih film jumbo ya kak bangga animasi indonesia level,"['bagus', 'banget', 'kak', 'sumpah', 'anak', 'belah', 'happy', 'pas', 'nonton', 'dua', 'org', 'dewasa', 'nang', 'nontonnya', 'terimakasih', 'film', 'jumbo', 'ya', 'kak', 'bangga', 'animasi', 'indonesia', 'level']",bagus banget kak sumpah anak belah happy pas nonton dua org dewasa nang nontonnya terimakasih film jumbo ya kak bangga animasi indonesia level
"['ok', 'review', 'orang', 'awam', 'grafis', 'animasi', 'ga', 'dibahas', 'lg', 'ya', 'jumbo', 'film', 'animasi', 'indonesia', 'bagus', 'tp', 'gimana', 'dgn', 'ceritanya', 'a', 'thread']",ok review orang awam grafis animasi ga dibahas lg ya jumbo film animasi indonesia bagus tp gimana dgn ceritanya a thread,"['ok', 'review', 'orang', 'awam', 'grafis', 'animasi', 'ga', 'bahas', 'lg', 'ya', 'jumbo', 'film', 'animasi', 'indonesia', 'bagus', 'tp', 'gimana', 'dgn', 'cerita', 'a', 'thread']",ok review orang awam grafis animasi ga bahas lg ya jumbo film animasi indonesia bagus tp gimana dgn cerita a thread
"['goddammit', 'jumbo', 'keren', 'banget', 'alur', 'cerita', 'yg', 'roller', 'coaster', 'visual', 'kece', 'voice', 'actornya', 'ga', 'kaleng', 'film', 'animasi', 'indonesia', 'cerah', 'nonton', 'film']",goddammit jumbo keren banget alur cerita yg roller coaster visual kece voice actornya ga kaleng film animasi indonesia cerah nonton film,"['goddammit', 'jumbo', 'keren', 'banget', 'alur', 'cerita', 'yg', 'roller', 'coaster', 'visual', 'kece', 'voice', 'actornya', 'ga', 'kaleng', 'film', 'animasi', 'indonesia', 'cerah', 'nonton', 'film']",goddammit jumbo keren banget alur cerita yg roller coaster visual kece voice actornya ga kaleng film animasi indonesia cerah nonton film
"['makasih', 'minnn', 'udah', 'support', 'film', 'animasi', 'indonesia']",makasih minnn udah support film animasi indonesia,"['makasih', 'minnn', 'udah', 'support', 'film', 'animasi', 'indonesia']",makasih minnn udah support film animasi indonesia
"['angkat', 'topi', 'bang', 'terbayar', 'kualitas', 'film', 'semoga', 'film', 'jumbo', 'rame', 'penonton', 'pintu', 'gerbang', 'kejayaan', 'film', 'animasi', 'indonesia']",angkat topi bang terbayar kualitas film semoga film jumbo rame penonton pintu gerbang kejayaan film animasi indonesia,"['angkat', 'topi', 'bang', 'bayar', 'kualitas', 'film', 'moga', 'film', 'jumbo', 'rame', 'tonton', 'pintu', 'gerbang', 'jaya', 'film', 'animasi', 'indonesia']",angkat topi bang bayar kualitas film moga film jumbo rame tonton pintu gerbang jaya film animasi indonesia
"['jumbo', 'film', 'indonesia', 'kualitas', 'internasional', 'segi', 'cerita', 'animasi', 'akting', 'suaranya', 'kerasa', 'menjaga', 'tempo', 'anakanak', 'nggak', 'bosen', 'cocok', 'umur', 'terima', 'kasih', 'karyanya']",jumbo film indonesia kualitas internasional segi cerita animasi akting suaranya kerasa menjaga tempo anakanak nggak bosen cocok umur terima kasih karyanya,"['jumbo', 'film', 'indonesia', 'kualitas', 'internasional', 'segi', 'cerita', 'animasi', 'akting', 'suara', 'rasa', 'jaga', 'tempo', 'anakanak', 'nggak', 'bosen', 'cocok', 'umur', 'terima', 'kasih', 'karya']",jumbo film indonesia kualitas internasional segi cerita animasi akting suara rasa jaga tempo anakanak nggak bosen cocok umur terima kasih karya
"['jumbo', 'salah', 'film', 'animasi', 'buatan', 'indonesia', 'wajib', 'dibanggakan', 'berulang', 'kali', 'make', 'sure', 'keponakanku', 'suka', 'ceritanya', 'menurutku', 'detail', 'animasi', 'nya', 'oke', 'k', 'nonton', 'film', 'worth', 'it']",jumbo salah film animasi buatan indonesia wajib dibanggakan berulang kali make sure keponakanku suka ceritanya menurutku detail animasi nya oke k nonton film worth it,"['jumbo', 'salah', 'film', 'animasi', 'buat', 'indonesia', 'wajib', 'bangga', 'ulang', 'kali', 'make', 'sure', 'keponakan', 'suka', 'cerita', 'turut', 'detail', 'animasi', 'nya', 'oke', 'k', 'nonton', 'film', 'worth', 'it']",jumbo salah film animasi buat indonesia wajib bangga ulang kali make sure keponakan suka cerita turut detail animasi nya oke k nonton film worth it
"['bangga', 'bangettt', 'jumbo', 'inspirasi', 'animasi', 'indonesia']",bangga bangettt jumbo inspirasi animasi indonesia,"['bangga', 'bangettt', 'jumbo', 'inspirasi', 'animasi', 'indonesia']",bangga bangettt jumbo inspirasi animasi indonesia
"['habis', 'nonton', 'film', 'film', 'animasi', 'keren', 'ketjeh', 'garapan', 'bang', 'animasi', 'indonesia', 'cerah', 'guys']",habis nonton film film animasi keren ketjeh garapan bang animasi indonesia cerah guys,"['habis', 'nonton', 'film', 'film', 'animasi', 'keren', 'ketjeh', 'garap', 'bang', 'animasi', 'indonesia', 'cerah', 'guys']",habis nonton film film animasi keren ketjeh garap bang animasi indonesia cerah guys
"['sekian', 'film', 'animasi', 'buatan', 'indonesia', 'gue', 'tonton', 'jumbo', 'berkesan', 'bermain', 'ranah', 'fantasi', 'ceritanya', 'dikemas', 'ringan', 'meminimalisir', 'pengambilan', 'sudut', 'pandang', 'orang', 'dewasa', 'film', 'benchmark', 'kualitas']",sekian film animasi buatan indonesia gue tonton jumbo berkesan bermain ranah fantasi ceritanya dikemas ringan meminimalisir pengambilan sudut pandang orang dewasa film benchmark kualitas,"['sekian', 'film', 'animasi', 'buat', 'indonesia', 'gue', 'tonton', 'jumbo', 'kesan', 'main', 'ranah', 'fantasi', 'cerita', 'kemas', 'ringan', 'meminimalisir', 'ambil', 'sudut', 'pandang', 'orang', 'dewasa', 'film', 'benchmark', 'kualitas']",sekian film animasi buat indonesia gue tonton jumbo kesan main ranah fantasi cerita kemas ringan meminimalisir ambil sudut pandang orang dewasa film benchmark kualitas
"['review', 'jumbo', 'hangat', 'dipenuhi', 'nilainilai', 'jumbo', 'film', 'animasi', 'asli', 'indonesia', 'bagus', 'kualitas', 'visualnya', 'memiliki', 'cerita', 'kasih', 'sayang', 'pertemanan', 'lintas', 'usia', 'tema', 'evergreen', 'ngga', 'memikat']",review jumbo hangat dipenuhi nilainilai jumbo film animasi asli indonesia bagus kualitas visualnya memiliki cerita kasih sayang pertemanan lintas usia tema evergreen ngga memikat,"['review', 'jumbo', 'hangat', 'penuh', 'nilainilai', 'jumbo', 'film', 'animasi', 'asli', 'indonesia', 'bagus', 'kualitas', 'visual', 'milik', 'cerita', 'kasih', 'sayang', 'teman', 'lintas', 'usia', 'tema', 'evergreen', 'ngga', 'mikat']",review jumbo hangat penuh nilainilai jumbo film animasi asli indonesia bagus kualitas visual milik cerita kasih sayang teman lintas usia tema evergreen ngga mikat
"['jumbo', 'film', 'animasi', 'indonesia', 'karya', 'ryan', 'adriandhy', 'rilis', 'maret', 'bercerita', 'don', 'prince', 'poetiray', 'anak', 'dibully', 'buktikan', 'pementasan', 'drama', 'buku', 'cerita', 'orang', 'tuanya', 'tema', 'utama', 'keberanian', 'amp', 'keluarga', 'diproduksi']",jumbo film animasi indonesia karya ryan adriandhy rilis maret bercerita don prince poetiray anak dibully buktikan pementasan drama buku cerita orang tuanya tema utama keberanian amp keluarga diproduksi,"['jumbo', 'film', 'animasi', 'indonesia', 'karya', 'ryan', 'adriandhy', 'rilis', 'maret', 'cerita', 'don', 'prince', 'poetiray', 'anak', 'dibully', 'bukti', 'mentas', 'drama', 'buku', 'cerita', 'orang', 'tua', 'tema', 'utama', 'berani', 'amp', 'keluarga', 'produksi']",jumbo film animasi indonesia karya ryan adriandhy rilis maret cerita don prince poetiray anak dibully bukti mentas drama buku cerita orang tua tema utama berani amp keluarga produksi
"['libur', 'lebaran', 'film', 'jumbo', 'guys', 'yg', 'pake', 'mtix', 'buy', 'get', 'loh', 'yuk', 'ramaikan', 'film', 'animasi', 'indonesia']",libur lebaran film jumbo guys yg pake mtix buy get loh yuk ramaikan film animasi indonesia,"['libur', 'lebaran', 'film', 'jumbo', 'guys', 'yg', 'pake', 'mtix', 'buy', 'get', 'loh', 'yuk', 'ramai', 'film', 'animasi', 'indonesia']",libur lebaran film jumbo guys yg pake mtix buy get loh yuk ramai film animasi indonesia
"['film', 'jumbo', 'bagus', 'banget', 'improvement', 'film', 'animasi', 'indonesia']",film jumbo bagus banget improvement film animasi indonesia,"['film', 'jumbo', 'bagus', 'banget', 'improvement', 'film', 'animasi', 'indonesia']",film jumbo bagus banget improvement film animasi indonesia
"['kemaren', 'nonton', 'jumbo', 'jujur', 'aneh', 'bgt', 'nonton', 'film', 'animasi', 'bagus', 'bahasanya', 'familiar', 'pake', 'bahasa', 'seharihari', 'orang', 'indo', 'a', 'big', 'win', 'for', 'indonesia', 'cinema', 'lupa', 'nonton', 'jumbo', 'bareng', 'keponakanmu', 'guysss']",kemaren nonton jumbo jujur aneh bgt nonton film animasi bagus bahasanya familiar pake bahasa seharihari orang indo a big win for indonesia cinema lupa nonton jumbo bareng keponakanmu guysss,"['kemaren', 'nonton', 'jumbo', 'jujur', 'aneh', 'bgt', 'nonton', 'film', 'animasi', 'bagus', 'bahasa', 'familiar', 'pake', 'bahasa', 'seharihari', 'orang', 'indo', 'a', 'big', 'win', 'for', 'indonesia', 'cema', 'lupa', 'nonton', 'jumbo', 'bareng', 'keponakan', 'guysss']",kemaren nonton jumbo jujur aneh bgt nonton film animasi bagus bahasa familiar pake bahasa seharihari orang indo a big win for indonesia cema lupa nonton jumbo bareng keponakan guysss
"['film', 'jumbo', 'tontonan', 'wajib', 'lebaran', 'mendukung', 'animasi', 'film', 'indonesia', 'ketimbang', 'yg', 'genre', 'udh', 'hype', 'wajib', 'nonton', 'su']",film jumbo tontonan wajib lebaran mendukung animasi film indonesia ketimbang yg genre udh hype wajib nonton su,"['film', 'jumbo', 'tonton', 'wajib', 'lebaran', 'dukung', 'animasi', 'film', 'indonesia', 'ketimbang', 'yg', 'genre', 'udh', 'hype', 'wajib', 'nonton', 'su']",film jumbo tonton wajib lebaran dukung animasi film indonesia ketimbang yg genre udh hype wajib nonton su
"['buzzer', 'kl', 'rekomen', 'kemana', 'coba', 'nonton', 'film', 'jumbo', 'deh', 'sekeluarga', 'baguss', 'kali', 'film', 'animasi', 'indonesia', 'keren']",buzzer kl rekomen kemana coba nonton film jumbo deh sekeluarga baguss kali film animasi indonesia keren,"['buzzer', 'kl', 'rekomen', 'mana', 'coba', 'nonton', 'film', 'jumbo', 'deh', 'keluarga', 'baguss', 'kali', 'film', 'animasi', 'indonesia', 'keren']",buzzer kl rekomen mana coba nonton film jumbo deh keluarga baguss kali film animasi indonesia keren
"['hats', 'off', 'crew', 'film', 'jumbo', 'maju', 'seniman', 'industri', 'animasi', 'indonesia']",hats off crew film jumbo maju seniman industri animasi indonesia,"['hats', 'off', 'crew', 'film', 'jumbo', 'maju', 'seniman', 'industri', 'animasi', 'indonesia']",hats off crew film jumbo maju seniman industri animasi indonesia
"['tf', 'wajib', 'nonton', 'jumbo', 'film', 'animasi', 'asli', 'indonesia', 'sumpah', 'bagus', 'banget']",tf wajib nonton jumbo film animasi asli indonesia sumpah bagus banget,"['tf', 'wajib', 'nonton', 'jumbo', 'film', 'animasi', 'asli', 'indonesia', 'sumpah', 'bagus', 'banget']",tf wajib nonton jumbo film animasi asli indonesia sumpah bagus banget
"['pls', 'dukung', 'jumbo', 'film', 'animasi', 'indonesia', 'beneran', 'sejarang', 'pabrik', 'gula', 'mah', 'ga', 'masuk', 'netflix', 'kea', 'film', 'horor', 'indo', 'lol']",pls dukung jumbo film animasi indonesia beneran sejarang pabrik gula mah ga masuk netflix kea film horor indo lol,"['pls', 'dukung', 'jumbo', 'film', 'animasi', 'indonesia', 'beneran', 'jarang', 'pabrik', 'gula', 'mah', 'ga', 'masuk', 'netflix', 'kea', 'film', 'horor', 'indo', 'lol']",pls dukung jumbo film animasi indonesia beneran jarang pabrik gula mah ga masuk netflix kea film horor indo lol
"['dukungan', 'si', 'juki', 'jumbo', 'dateng', 'bioskop', 'tonton', 'jumbo', 'biar', 'industri', 'animasi', 'indonesia', 'gak', 'wacana', 'tontonan', 'gerakan', 'kebanggaan']",dukungan si juki jumbo dateng bioskop tonton jumbo biar industri animasi indonesia gak wacana tontonan gerakan kebanggaan,"['dukung', 'si', 'juki', 'jumbo', 'dateng', 'bioskop', 'tonton', 'jumbo', 'biar', 'industri', 'animasi', 'indonesia', 'gak', 'wacana', 'tonton', 'gera', 'bangga']",dukung si juki jumbo dateng bioskop tonton jumbo biar industri animasi indonesia gak wacana tonton gera bangga
"['ngomongin', 'keluarga', 'lupa', 'nonton', 'film', 'keluarga', 'terbaru', 'animasi', 'buatan', 'indonesia', 'yaituuuu', 'jumbo', 'wajib', 'ditonton', 'bareng', 'keluarga', 'kamuuuu', 'jogja', 'nonton', 'ajak', 'donggg', 'nonton', 'lagiii', 'buzzer', 'gratis', 'film', 'jumbo']",ngomongin keluarga lupa nonton film keluarga terbaru animasi buatan indonesia yaituuuu jumbo wajib ditonton bareng keluarga kamuuuu jogja nonton ajak donggg nonton lagiii buzzer gratis film jumbo,"['ngomongin', 'keluarga', 'lupa', 'nonton', 'film', 'keluarga', 'baru', 'animasi', 'buat', 'indonesia', 'yaituuuu', 'jumbo', 'wajib', 'tonton', 'bareng', 'keluarga', 'kamuuuu', 'jogja', 'nonton', 'ajak', 'donggg', 'nonton', 'lagiii', 'buzzer', 'gratis', 'film', 'jumbo']",ngomongin keluarga lupa nonton film keluarga baru animasi buat indonesia yaituuuu jumbo wajib tonton bareng keluarga kamuuuu jogja nonton ajak donggg nonton lagiii buzzer gratis film jumbo
"['jumbo', 'film', 'animasi', 'indonesia', 'terbaik', 'ceritanya', 'memiliki', 'pesan', 'moral', 'janji', 'persahabatan', 'visualnya', 'memukau', 'lagu', 'soundtracknya', 'keren', 'hangat', 'menghibur', 'bagus']",jumbo film animasi indonesia terbaik ceritanya memiliki pesan moral janji persahabatan visualnya memukau lagu soundtracknya keren hangat menghibur bagus,"['jumbo', 'film', 'animasi', 'indonesia', 'baik', 'cerita', 'milik', 'pesan', 'moral', 'janji', 'sahabat', 'visual', 'pukau', 'lagu', 'soundtracknya', 'keren', 'hangat', 'hibur', 'bagus']",jumbo film animasi indonesia baik cerita milik pesan moral janji sahabat visual pukau lagu soundtracknya keren hangat hibur bagus
"['exactly', 'gw', 'nangisin', 'si', 'jumbo', 'mix', 'feeling', 'bgt', 'akumulasi', 'ceritanya', 'yg', 'ngena', 'bgt', 'gw', 'perasaan', 'bangga', 'indo', 'bikin', 'animasi', 'sekeren', 'kedekatan', 'aspek', 'film', 'dgn', 'realitas', 'sbg', 'manusia', 'indonesia', 'bener', 'best']",exactly gw nangisin si jumbo mix feeling bgt akumulasi ceritanya yg ngena bgt gw perasaan bangga indo bikin animasi sekeren kedekatan aspek film dgn realitas sbg manusia indonesia bener best,"['exactly', 'gw', 'nangisin', 'si', 'jumbo', 'mix', 'feeling', 'bgt', 'akumulasi', 'cerita', 'yg', 'ngena', 'bgt', 'gw', 'asa', 'bangga', 'indo', 'bikin', 'animasi', 'keren', 'dekat', 'aspek', 'film', 'dgn', 'realitas', 'sbg', 'manusia', 'indonesia', 'bener', 'best']",exactly gw nangisin si jumbo mix feeling bgt akumulasi cerita yg ngena bgt gw asa bangga indo bikin animasi keren dekat aspek film dgn realitas sbg manusia indonesia bener best
"['karya', 'sempurna', 'wajib', 'memaksimalkan', 'kemampuan', 'seiring', 'karya', 'berkembang', 'film', 'kemampuan', 'terbaik', 'film', 'animasi', 'indonesia']",karya sempurna wajib memaksimalkan kemampuan seiring karya berkembang film kemampuan terbaik film animasi indonesia,"['karya', 'sempurna', 'wajib', 'maksimal', 'mampu', 'iring', 'karya', 'kembang', 'film', 'mampu', 'baik', 'film', 'animasi', 'indonesia']",karya sempurna wajib maksimal mampu iring karya kembang film mampu baik film animasi indonesia
"['film', 'animasi', 'indonesia', 'judulnya', 'jumbo', 'wajibbbb', 'ditonton', 'nangis', 'ampe', 'sesek', 'animasinya', 'bagus', 'lagunya', 'bagus', 'bgt', 'suka', 'freya', 'udah', 'nonton', 'x', 'premier', 'ramean', 'sekeluarga', 'bawa', 'bocil', 'loh', 'bikin', 'nangis']",film animasi indonesia judulnya jumbo wajibbbb ditonton nangis ampe sesek animasinya bagus lagunya bagus bgt suka freya udah nonton x premier ramean sekeluarga bawa bocil loh bikin nangis,"['film', 'animasi', 'indonesia', 'judul', 'jumbo', 'wajibbbb', 'tonton', 'nang', 'ampe', 'sek', 'animasi', 'bagus', 'lagu', 'bagus', 'bgt', 'suka', 'freya', 'udah', 'nonton', 'x', 'premier', 'ramean', 'keluarga', 'bawa', 'bocil', 'loh', 'bikin', 'nang']",film animasi indonesia judul jumbo wajibbbb tonton nang ampe sek animasi bagus lagu bagus bgt suka freya udah nonton x premier ramean keluarga bawa bocil loh bikin nang
"['gak', 'ngasih', 'ekspektasi', 'kalo', 'grafis', 'film', 'animasi', 'indonesia', 'jumbo', 'udah', 'kelas', 'banget', 'no', 'complaints']",gak ngasih ekspektasi kalo grafis film animasi indonesia jumbo udah kelas banget no complaints,"['gak', 'ngasih', 'ekspektasi', 'kalo', 'grafis', 'film', 'animasi', 'indonesia', 'jumbo', 'udah', 'kelas', 'banget', 'no', 'complaints']",gak ngasih ekspektasi kalo grafis film animasi indonesia jumbo udah kelas banget no complaints
"['dirasain', 'pas', 'nonton', 'jumbo', 'tuh', 'jir', 'bangga', 'film', 'animasi', 'indonesia', 'udah', 'sekeren', 'penulisan', 'ceritanya', 'bagus']",dirasain pas nonton jumbo tuh jir bangga film animasi indonesia udah sekeren penulisan ceritanya bagus,"['dirasain', 'pas', 'nonton', 'jumbo', 'tuh', 'jir', 'bangga', 'film', 'animasi', 'indonesia', 'udah', 'keren', 'tulis', 'cerita', 'bagus']",dirasain pas nonton jumbo tuh jir bangga film animasi indonesia udah keren tulis cerita bagus
"['nobar', 'film', 'animasi', 'buatan', 'indonesia', 'judulnya', 'jumbo', 'sumpah', 'rill', 'bagus', 'bangettt', 'even', 'tho', 'yg', 'nntn', 'udh', 'berumur', 'i', 'will', 'give', 'the', 'rating', 'no', 'ai', 'involved', 'thanks', 'for', 'today', 'amp']",nobar film animasi buatan indonesia judulnya jumbo sumpah rill bagus bangettt even tho yg nntn udh berumur i will give the rating no ai involved thanks for today amp,"['nobar', 'film', 'animasi', 'buat', 'indonesia', 'judul', 'jumbo', 'sumpah', 'rill', 'bagus', 'bangettt', 'even', 'tho', 'yg', 'nntn', 'udh', 'umur', 'i', 'will', 'give', 'the', 'rating', 'no', 'ai', 'involved', 'thanks', 'for', 'today', 'amp']",nobar film animasi buat indonesia judul jumbo sumpah rill bagus bangettt even tho yg nntn udh umur i will give the rating no ai involved thanks for today amp
"['nonton', 'jumbo', 'penantian', 'sekian', 'jauhjauh', 'mudik', 'aceh', 'alhamdulillah', 'nonton', 'sukabumi', 'benerbener', 'film', 'hangat', 'banget', 'gak', 'rara', 'suka', 'gak', 'nyangka', 'animasi', 'indonesia', 'bs', 'sebagus']",nonton jumbo penantian sekian jauhjauh mudik aceh alhamdulillah nonton sukabumi benerbener film hangat banget gak rara suka gak nyangka animasi indonesia bs sebagus,"['nonton', 'jumbo', 'nanti', 'sekian', 'jauhjauh', 'mudik', 'aceh', 'alhamdulillah', 'nonton', 'sukabumi', 'benerbener', 'film', 'hangat', 'banget', 'gak', 'rara', 'suka', 'gak', 'nyangka', 'animasi', 'indonesia', 'bs', 'bagus']",nonton jumbo nanti sekian jauhjauh mudik aceh alhamdulillah nonton sukabumi benerbener film hangat banget gak rara suka gak nyangka animasi indonesia bs bagus
