userName;score;content
Pengguna Google;1;Min tolong Hapuskan BETA di daerah Kabupaten MAMUJU, SULAWESI BARAT #KABMAMUJU #SULAWESIBARAT
Pengguna Google;2;grab bike kalau hujan gak ada yg mau ambil orderan heran saya, ini gimana sih pihak grabnya bisa²nya gitu
Pengguna Google;5;sampai sekarang saya setia menggunakan grab, berkat pelayanan nya yg baik.
Pengguna Google;5;sangat puas dgn aplikasi ini membuat sakali
Pengguna Google;5;baik pengemudinya
Pengguna Google;5;bagus cepat respon
Pengguna Google;1;cari driver susah
Pengguna Google;2;"knp grab montor /mobil saya harus vermuk dulu padahl hampir tiap hari pake tpi gara"" iku jadi pindah apk lain.."
Pengguna Google;3;saya ingin bertanya, mengapa setiap jasa pengantar makanan selalu membawa kekasihnya (pacar wanita) saat mengantar makanan bahkan ada yang membawa istri dan anaknya ,bukankah itu tidak proporsional dalam pekerjaan saya rasa itu mengganggu. saya tidak suka dibagian jasa pengantar makanan yang seperti ini jadi saya beri rating segini dulu yah selain yg ini semuanya baik .
Pengguna Google;5;sangat membantu,pokoknya sip lah ..
Pengguna Google;5;baik
Pengguna Google;5;pelayannya enak
Pengguna Google;5;good service
Pengguna Google;1;mahal-mahal bgt menu makanan nya, giliran diskon kasian driver sama tokonya. ga ngotak ambil untungnya app 1 ini.
Pengguna Google;5;pengalaman pertama d tegur karna salah memberikan titik lokasi🤭
Pengguna Google;5;ayo naik grab biar ga macet
Pengguna Google;5;Membantu
Pengguna Google;5;ok
Pengguna Google;1;kalau hujan harga nya gak konsisten kadang suka di naikin ongkos nya
Pengguna Google;3;udh sering bgt updte aplikasi ini, tp tetp aj lola.. aplgi drivernya kok milih2 bgtu yaaa.. wajar dong klo kita ambil hrga promo.. kan dpt promo, klo ga buat ap dikasih promo klo ga dimanfaatkan.. ehh malah kagak ad yg nongol driver nya satu pun.. makany jrang bgt make apk ini,, lbh gercep driver ojol apk tetangga,.
Pengguna Google;5;Ada rating 1000 nggak? Saya mau kasih rating unlimited!! Gak pernah kecewa sedikitpun pakai grab! Semua layanannya terbaik dibanding gojek!!
Pengguna Google;5;terbaik paling di butuh kan pelajar
Pengguna Google;5;Good Job
Pengguna Google;4;Baik
Pengguna Google;1;GK ngotak antaran food nya. kasian drivernya.....layanan, mekanisme, sistem aplikasi begini bakal nyungsep
Pengguna Google;1;aplikasi kikir, istg promo nya diawal doang. apaan promo 1,5k doang nggelitik lambung doang yang ada
Pengguna Google;1;"aplikasi nya ngebantu banget ga sulit dan seru juga. mins aja banyak iklan dimana"" , padahal tanpa iklan juga orng"" udah pada tau grab"
Pengguna Google;4;menyenangkan ramah
Pengguna Google;5;Bagus
Pengguna Google;5;sangat memuaskan sekali apk ini. dan bagus rekomendasi bgt. sukses trus ya..
Pengguna Google;5;cukup membantu saya dalam berpergian jarak jauh
Pengguna Google;5;sangat Bagus
Pengguna Google;1;tidak membantu sama sekali
Pengguna Google;1;pesanan lama, estimasi tiba di ubah ubah
Pengguna Google;5;sangat membantu
Pengguna Google;5;pas waktu
Pengguna Google;5;ngebantu banget apalagi dalam hal susah
Pengguna Google;1;Min untuk pendaftaran menjadi driver tolong di perketat lagi, karena masih ada driver yang berperilaku tidak senonoh/melecehkan customer
Pengguna Google;3;Kalo bisa jadi akreditasi perolehan
Pengguna Google;5;cepat
Pengguna Google;1;setan lu
Pengguna Google;5;ngen
Pengguna Google;5;mntap
Pengguna Google;5;baik
Pengguna Google;5;seringkali
Pengguna Google;1;bangke bener ini. udah susah2 pilih lokasi disuruh verifikasi. abis verivikasi malah ilang semua lokasi yang susah2 dicari. ngulangi lagi dari awal pas lagi genting2nya! yang bener aje lu. uninstal saja
Pengguna Google;3;Sistem GPS apk anda benar benar mengganggu, terkadang tidak sesuai titik penjemputan, atau benar-benar kaku dan mengasarkan pengemudi. Betulin sistem petanya.
Pengguna Google;1;KALAU POTONG SALDO KONFIRMASI DULU. ASAL POTONG AJA!!!!
Pengguna Google;5;sangat aman
Pengguna Google;5;baik dan ramah
Pengguna Google;5;W Grab
Pengguna Google;5;makanya enak enak dan menurut aku ini thebest banget sih
Pengguna Google;5;sangat luar biasa . perjalanan nyaman dan aman
Pengguna Google;1;ga jelas paylaternya blm jg waktu bayar limit malah jadi 1 perak
Pengguna Google;5;👍
Pengguna Google;5;ok
Pengguna Google;4;saya sgt senang
Pengguna Google;2;pengemudi jual mahal. hujan sudah reda tetap gaada yang mau ambil orderan saya. 2 jam an saya nunggu
Pengguna Google;3;terlalu sering minta update dan upgrade. apalagi diminta pada saat lagi penting atau urgent. kesal sih. jadi jarang digunakan karena ini.
Pengguna Google;5;Good Apk
Pengguna Google;5;Sabar membawa penumpang kunci sukses dan rezqi lancar
Pengguna Google;5;mantap tepat waktu ramah dan sopan 👍👍👍sukses untuk kurirnya.
Pengguna Google;5;sangat ramah
Pengguna Google;5;mantap pelayanannya
Pengguna Google;5;sangat baik
Pengguna Google;1;apalah arti 1 suara bintang 1 ku, tapi aku sangat kecewa aplikasi ini naikin harga seenaknya
Pengguna Google;5;saya suka dan sangat membantu sekali saat bepergian, ..
Pengguna Google;5;ok bgt
Pengguna Google;5;mobil bersih, wangi driver ramah dan sopan
Pengguna Google;1;"maaf saya kasih bintang 1 dulu...soalnya di daerah saya sudah termasuk ramai...tapi driver car nya gak pada mau ambil orderan,pdahal lagi posisi darurat...tolong admin beri pengertiannya ke pada driver""yg aktif tpi tidak mau ambil orderan...terimakasih"
Pengguna Google;5;saya suka pelayanannya memuaskan
Pengguna Google;4;nyaman untuk pepergian
Pengguna Google;5;fast respon grab
Pengguna Google;5;bagus
Pengguna Google;5;ok
Pengguna Google;5;ok mantap
Pengguna Google;1;JIKA untuk food jgn coba digrab.. ampun habisin waktu aja buat nunggu,,pilih yg killat juuga sama aja,anjirrr..wkwk..,,parah..ini! 45 menit bisa sampai 1 ½ jncokllh..wkwkw
Pengguna Google;5;Puas
Pengguna Google;3;g bisa batalin pesanan,
Pengguna Google;1;gak bisa dipake, masuk akun verifikasi muka gak kelar2
Pengguna Google;5;good💪
Pengguna Google;5;gercep
Pengguna Google;5;good 👍
Pengguna Google;5;Tetap jaga mutu pelayanan nya yaa.. Yang sudah baik agar menjadi semakin baik
Pengguna Google;5;👍👍
Pengguna Google;5;sangat membantu sekali...dalam keaadaan mendesak,,sangat membantu dalam keadaan...sibuk dalam bekerja....
Pengguna Google;5;sangat baik orang nya
Pengguna Google;1;aplikasi super murah gak pikirkan bagaimana kesejahteraan mitranya... layanan hemat selalu di tawarkan diawal pelanggan memesan
Pengguna Google;4;pelayanan nya baik
Pengguna Google;5;perjalanan sangat aman
Pengguna Google;5;lebih praktis
Pengguna Google;5;bagus
Pengguna Google;1;app anjj. org g ada yg pesen grabxpress, tau2 mau ada kurir datang mau jemput barang. baru cek harga g ada yg klik order bhkan alamat pnerima jg blm ssuai. tau2 kurir mau datang aja bhkan detail harga jg g ada. lama2 gajee bgt ..
Pengguna Google;5;sangat bagus respon cpat
Pengguna Google;5;mantap
Pengguna Google;5;terbaik
Pengguna Google;4;👌
Pengguna Google;2;kenapa apk grab orang² nya ga pernah on time ya? selalu kita yang nunggu pasti dia harus siap2 dlu lah apalah,tapi giliran kita mesen buat nunggu sebentar aja di batalin gtu aja sama abang² nya pdhl kita juga mesen nungguin dia siap² juga
Pengguna Google;5;Selamat
Pengguna Google;5;Alhamdulillah sangat membantu ada apk grab
Pengguna Google;5;good
Pengguna Google;2;penemuan untuk driver sangat jauh dan saya harus menunggu sampai setengah jam setiap kali saya mengorder layanan bike pasti mendapatkan lokasi driver yang sangat jauh dari posisi penjemputan saya gimana ni pihak grab bisa kah untuk mengatasi keluhan para pelanggan nya
Pengguna Google;5;good
Pengguna Google;5;top
Pengguna Google;5;bagus
Pengguna Google;4;Good
Pengguna Google;5;Nyaman & aman
Pengguna Google;5;baik
Pengguna Google;5;kenapa ya ovo paylater tiba² saldonya hilang. pdhal tidk pernah telat kalo bayar... kecewa
Pengguna Google;5;bagus
Pengguna Google;1;apk ajg
Pengguna Google;4;aman
Pengguna Google;5;bagus
Pengguna Google;5;ok
Pengguna Google;5;ok
Pengguna Google;5;halo grab Adain pembayaran untuk perjalanan dengan grabbike dan grab car yaitu shopeepay dong di grab
Pengguna Google;5;mantap
Pengguna Google;1;kecewa banget. deket banget cuma 700m, mau pesen grab car karena ujan. malah dipilih rute yang muter muter sampe harganya naik 3kali lipat. apa coba?
Pengguna Google;5;ok mantap
Pengguna Google;5;ramah dan baik
Pengguna Google;5;Mempermudah urusan
Pengguna Google;4;kenapa makin lama tuh mau grabfood mahal sih🥺
Pengguna Google;5;mantap
Pengguna Google;1;limit ovopaylater tiba2 nol pdahal pembayaran engga pernah telat tp ketika mau dgunakan tau2 limit nol , payaaah
Pengguna Google;5;acc min dftr grab
Pengguna Google;5;👍
Pengguna Google;5;mantap
Pengguna Google;4;lumayan
Pengguna Google;5;ramah bgt drivernya
Pengguna Google;1;kecewa sama grab, karena jika pesanan makanan tidak sesuai tidak ada opsi menghubungi restoran
Pengguna Google;5;ok
Pengguna Google;4;ok
Pengguna Google;5;OK
Pengguna Google;5;terima kasih telah mengantarkan suami sy ke stasiun
Pengguna Google;3;bahasa terlalu rumit
Pengguna Google;5;sangat membantu sekali
Pengguna Google;1;pesan 1 makanan bayarnya seharga 2 makanan,biaya naik blm sama ongkir nya mntab
Pengguna Google;5;manfaat
Pengguna Google;4;kepada driver mobil Daihatsu senia warna abu abu dengan plat BK1210AEX tolong admin di infokan ke drivernya untuk mengembalikan handphone Infinix type note 40 pro casing karet bewarna hitam polos bahwasanya ada barang tertinggal yang dimana data nya saya sangat butuh tolong secepatnya ya terimakasih
Pengguna Google;5;on the way hotel bintang⭐ 5
Pengguna Google;3;APLIKASI TERLEMOT DI DUNIA YANG PERNAH ADA !!!!
Pengguna Google;1;app gob lok bikin kecewa gw udah topup sesuai pesanan ambil ongkir paling hemat, setelah di isi tiba2 ongkir pindah ke yang mahal.. gob lok 👊👊👊 gw kagak mau pake app ini lagi
Pengguna Google;4;baik
Pengguna Google;5;sangat membantu
Pengguna Google;5;ok
Pengguna Google;5;god job
Pengguna Google;3;Kenapa tiap musim hujan, selalu susah dapat driver car,
Pengguna Google;1;grab kalo mau ubah fitur baru kasih informasi dong , gara' fitur baru itu saya tidak jadi kerja , terus saya mohon jangan buat fitur verifikasi wajah karena gak semua orang punya kamera bagus
Pengguna Google;4;good
Pengguna Google;5;cepat dan tepat
Pengguna Google;5;Ok
Pengguna Google;5;sangat baik
Pengguna Google;1;Minta update mulu, baru 2 hari yg lalu update, hari ini minta update lagi 😣 Help center sangat lambat menangani laporan, masih bagusan aplikasi gojek dan maxim..
Pengguna Google;5;selama saya pake grab Alhamdulillah drivernya smua sesuai ekspektasi sy terimakasih grab telah mjadi pilihan utk transportasi yang baik
Pengguna Google;1;NGAWURRR MAPNYA
Pengguna Google;5;Nice
Pengguna Google;5;mantap
Pengguna Google;1;2x lunas ovo paylater kenapa limit jadi 1 RP aneh banget aplikasi ovo paylater nya
Pengguna Google;5;bagus
Pengguna Google;5;Sngat membantu perjalanan
Pengguna Google;5;top pokok nya MH ada aplikasi grab sangat membantu
Pengguna Google;5;nice
Pengguna Google;1;"punya driver tolol"" bgt dah, pesan grbcar xl krn emg 6 org malah gamau, udh misikin banyak gaya"
Pengguna Google;5;cukup membantu
Pengguna Google;5;menarik supirnya sangat ramah
Pengguna Google;5;bikin hidup lebih mudah
Pengguna Google;5;super bagus
Pengguna Google;5;baik
Pengguna Google;4;Bagus sih tapi untuk setiap masalah penanganan sangat lama 😓 aku nunggu 3-4 hari masih belum selesai
Pengguna Google;1;Dapat limit paylater 3jt pas ganti hp malah limit berkurang jadi 300rb eeh baru pakai limit 180rb langsung habis sisa Rp.0 Paylater apaan nih paraah..
Pengguna Google;5;puas banget
Pengguna Google;5;driver baik sekali n ramah
Pengguna Google;5;senang sekali ada aplikasi ini memudahkan customer untuk belanja
Pengguna Google;5;pertahankan yg sudah sangat baik
Pengguna Google;5;mantap
Pengguna Google;1;mau checkout barang pilihnya tunai, udah sejam nunggu nggk di proses, katanya nggk nerima Tunai. kalau nggk nerima Tunai tuh ngomong dari awal. Nggk lagi pake grab, ovo kena biaya admin 2.500 preett
Pengguna Google;5;mantaf
Pengguna Google;5;oke👍
Pengguna Google;2;petanya tidak akurat dan tidak konsisten dengan map yang lain
Pengguna Google;5;pengiriman cepat
Pengguna Google;5;✌🏻
Pengguna Google;5;bagus.
Pengguna Google;5;aplikasinya memuaskan banyak diskon lagi
Pengguna Google;5;memudahkan
Pengguna Google;5;ok
Pengguna Google;5;nyaman bgt pake grab
Pengguna Google;5;murah dan terjangkau harganya,cocok buat pelajar
Pengguna Google;5;baik
Pengguna Google;5;bagus
Pengguna Google;5;ramah
Pengguna Google;5;aman dan murah
Pengguna Google;5;bagus
Pengguna Google;4;jalan Baros sukataris cianjur sudah di buka tidak perlu mutar lagi, tolong perbaiki petanya, trus semenjak update ini posisi di Cariu Bogor 2x grab lewat gak di terima apa gak nyambung ya
Pengguna Google;5;biarkan bintang berbicara
Pengguna Google;5;mantap promo banyak datang sesuai waktu yang ditentukan keren pokok nya👍👍
Pengguna Google;5;baik
Pengguna Google;5;oke
Pengguna Google;5;bagus tepat waktu
Pengguna Google;5;pokoknya Grab oke....
Pengguna Google;5;rama saat dijalan
Pengguna Google;5;Bagus, 20-10-2025
Pengguna Google;5;sopir ramah
Pengguna Google;5;makin suka sm grab karna banyak promonya jadi bisa lebih hemat. terimakasih :)
Pengguna Google;1;bermasalah mulu apknya
Pengguna Google;1;ovo paylater saya kenapa hilang saldonya tiba-tiba padahal saya bayarnya lancar, saldonya yang tadinya 6jt pas saya cek limitnya jadi 0 rupiah bagaimana ini grab udah adminnya gede 40rb tapi tetep saya bayar
Pengguna Google;5;good 👍🏼👍🏼
Pengguna Google;4;baik
Pengguna Google;1;grab yg buat aturan, grab g yg langgar. driver motor di kasi bawaan grabmart sampe 50 kilo, pd hal max di aturan cm 20 kilo. hrs nya untuk berat di atas 20 kilo langsung pilih ke mobil jangan kasi motor..
Pengguna Google;4;layanan prima
Pengguna Google;5;sangat membantu bngt grab hemat untuk anak sekolah ini worth it bngt, trimakasih grab
Pengguna Google;1;pengemudi lelet super super lama banget grabnya padahal gw mau Sekolah eh malah gak ada pokoknya jelek banget
Pengguna Google;5;Drivernya ramah
Pengguna Google;5;driver baik
Pengguna Google;1;saya tidak pernah pakai grab, , daftar kok akun di bekukan???? urusannya apa !!!!
Pengguna Google;5;So far so good...
Pengguna Google;5;mantap
Pengguna Google;5;aplikasi bagusss
Pengguna Google;4;Tampilan UI nya mungkin bisa di-update lagi agar newbie friendly karna agak ribet dan bingung dengan tampilan UI nya
Pengguna Google;5;mntab garcep
Pengguna Google;5;👍👍
Pengguna Google;5;di bagian Sulawesi Tenggara nggak tersedia, padahal saya mau pesan makanan buat tugas sekolah saya, aplikasi nggak berguna
Pengguna Google;5;semoga lebih murah lagi ongkosnya
Pengguna Google;1;jangan instal guys sengaja banget pesanan gak bisa di batalkan biar mereka dapat untung kali mending pake apk lain aja kalo salah pencet kalian yang rugi guys pesanan gak bisa di batalkan
Pengguna Google;5;pelayanan sangat baik
Pengguna Google;1;TOLONG UNTUK MENAMBAHKAN E-WALET LAINYA SEPERTI DANA GOPAY SHOPEEPAY JANGAN HANYA OVO SERING EROR TOLONG TINGKATKAN DAN PERBAIKI
Pengguna Google;3;kendaraan ditunggu² posisi ga bergerak, driver di telp ga direspon, batalin pesanan kena biaya pula. mantapp
Pengguna Google;5;Ok
Pengguna Google;1;apa fungsi promo di grab kalo tidak ada ojol yg mau Nerima orderan??.. saya sudah 3 kali menunggu orderan masuk dan tidak ada satupun yg mau nerima karena promo
Pengguna Google;5;drivernya ramah dan baik hati
Pengguna Google;1;Fitur Advance Boking Nyusahin
Pengguna Google;2;apaan si orang udh laper malah di suruh verifikasi wajah, biar apa si
Pengguna Google;1;bisa pesan susah di batal kan
Pengguna Google;3;terlalu lama nunggu
Pengguna Google;5;driver nya baik
Pengguna Google;5;mantaplah
Pengguna Google;5;suka banget pake grab apa lagi grab food karna ini satu satunya layanan yg bisa bayar pake QR 😁
Pengguna Google;5;aplikasi yang sangat baguss
Pengguna Google;1;nunggu klaim ampe ubanen ga kelar2. Bukan masalah nominalnya. Tp service nya gak sat set...
Pengguna Google;5;kenapa ovopaylater saya tiba2 0 ya? aneh d
Pengguna Google;5;badan gendut emang ga ada otaknya, masih aja pesan bike hemat, pesannya bike XL, biar elu dapat motor yang gede.bego bego.
Pengguna Google;1;beli voucher di WOGI gif card , Grabgifts tidak ada pilihan Grabmart? sangat kecewa
Pengguna Google;1;saya mengalami masalah giliran mau komplen ga mau respon tapi giliran memesan perjalanan bisa ga tanggung jawab banget
Pengguna Google;5;bgus
Pengguna Google;2;Ovo paylater sering sayah gunakan dan selalu tepat waktu bayar tagihannya, tp kenapa limitnya tiba2 hilang gitu ajah tiba2 jadi Nol .. tolong perbaiki, kalo memang tidak bisa sayah akan unistal apk nya ..
Pengguna Google;5;aplikasi yang sangat membantu
Pengguna Google;5;sejauh saya menggunakan aplikasi ini, aplikasi ini sangat bermanfaat dan membantu saya dalam bepergian, tidak ada kendala yang sulit yang dialami oleh saya, tetapi tolong perbanyak lagi diskon untuk pengguna aplikasi serta terus kembangkan aplikasi ini.
