MBl,BEl,VEp,REs,OGp,RMl,BLs,PFv,PFs,CPt,Family
15.0,3.080198491,0.550796477,0.333333333,0.449171439,0.246602564,0.417087765,0.3315313,0.177073803,2.119402985,Cyprinidae
18.0,2.731398733,0.536044153,0.528999607,0.457929462,0.345561099,0.417214127,0.311203626,0.196944022,3.176065099,Cyprinidae
23.64,3.188670883,0.568441029,0.457094517,0.484034484,0.871875721,0.405864323,0.365237313,0.21681513,2.021876512,Cyprinidae
12.0,2.643111883,0.463447227,0.49328706,0.407926967,0.286119277,0.410738248,0.280656303,0.190278496,3.044314244,Cyprinidae
44.0,6.890425319,0.60008838,0.234562105,0.348596569,0.520937492,0.529026598,0.541890035,0.180599201,2.646330769,Sillaginidae
48.0,4.025850638,0.534768224,0.456140068,0.56083624,0.658049499,0.269583981,0.465270904,0.179648899,3.344068776,Schilbeidae
183.0,4.399238685,0.619394424,0.390905236,0.693440172,0.488064448,0.409945769,0.485138705,0.134393138,3.185250628,Schilbeidae
18.0,4.014562625,0.490460454,0.455841903,0.642914379,0.794390231,0.377999113,0.377535546,0.198938983,2.452188214,Schilbeidae
11.0,5.629701103,0.453213933,0.226014906,0.303645963,0.714716143,0.546927005,0.440822212,0.098590736,1.574077659,Siluridae
15.0,5.084655823,0.675148703,0.162100827,0.573364267,0.483303615,0.456771232,0.471370042,0.122821154,2.0004,Siluridae
16.0,5.600023077,0.530769231,0.216666667,0.423076923,0.3504,0.461538462,0.330769231,0.113113545,1.94,Siluridae
130.0,5.128592772,0.562582636,0.250096762,0.550798285,0.564729551,0.484404386,0.410202428,0.141343608,2.041570157,Siluridae
500.0,5.83994642,0.57179471,0.210233364,0.526157027,0.379009648,0.511623001,0.423543433,0.106003825,2.200067986,Siluridae
38.0,5.725108431,0.596541081,0.25622807,0.508790058,0.734561404,0.464996125,0.390392799,0.117213995,1.678548218,Siluridae
35.0,6.649868981,0.469914961,0.25093633,0.388584001,0.704893883,0.495031148,0.431437259,0.089315819,1.65852373,Siluridae
400.0,5.578711806,0.449170139,0.200744755,0.4120625,0.733094647,0.532427083,0.384371528,0.146737754,1.932277101,Siluridae
20.0,2.686477307,0.663770042,0.288625809,0.40223892,0.303777838,0.670222131,0.312108459,0.227408034,2.091286955,Cichlidae
6.0,3.087149694,0.461257425,0.38159656,0.499670589,0.374956784,0.614202253,0.234513588,0.22948417,2.208062357,Rivulidae
6.0,3.189697312,0.500319609,0.468449617,0.554715799,0.259813858,0.575032901,0.361208247,0.182506189,2.500787351,Rivulidae
5.0,2.881231307,0.331320269,0.455482612,0.421015375,0.355559071,0.483760498,0.220892933,0.261875198,2.024909652,Rivulidae
2.26,3.235060813,0.350663694,0.483665819,0.41864455,0.15425983,0.622559337,0.334972598,0.2558906,2.289045766,Rivulidae
5.0,3.144107617,0.493841166,0.472512883,0.490283818,0.153367862,0.532705896,0.265687696,0.210324107,2.602400669,Rivulidae
3.0,2.959877172,0.465588807,0.401085286,0.435085279,0.306886285,0.588807456,0.252194173,0.219218152,2.455788174,Rivulidae
6.0,3.167686337,0.482852022,0.546268409,0.468075788,0.245751706,0.487703316,0.30065223,0.169047219,2.336428292,Rivulidae
6.0,2.817237037,0.447946148,0.384665922,0.474041233,0.200565009,0.494021499,0.240178641,0.219195347,2.276281826,Rivulidae
6.0,3.353963952,0.392981443,0.50096238,0.410598184,0.17828084,0.677122673,0.228062381,0.256200792,2.26714796,Rivulidae
5.0,2.948071938,0.480206308,0.46425113,0.466272413,0.294544868,0.501944264,0.247745193,0.193307869,1.748457679,Rivulidae
11.0,4.988702043,0.55727709,0.230677057,0.2724499,0.418780155,0.588802033,0.191569986,0.144020673,2.06154867,Cobitidae
22.7,3.141339895,0.495600613,0.524581329,0.435423716,0.395162343,0.467430998,0.227305126,0.181722382,2.197029171,Cyprinidae
18.3,3.033170195,0.499969446,0.5,0.488892345,0.367709302,0.477748582,0.250045831,0.205256738,2.194492537,Cyprinidae
14.8,3.448525178,0.678775537,0.472972973,0.709078017,0.527716216,0.448476694,0.38792022,0.165794695,2.064580645,Cyprinidae
20.4,3.105263158,0.479532164,0.454545455,0.473684211,0.374597403,0.450292398,0.251461988,0.178709981,2.302763909,Cyprinidae
28.5,3.624002192,0.621080927,0.281962436,0.451874916,0.282378725,0.476230459,0.303164413,0.161624726,2.743984385,Cyprinidae
21.416,4.419897141,0.670463972,0.299462213,0.453455363,0.565874694,0.553567808,0.36036609,0.135533312,2.217810935,Cyprinidae
70.0,2.876770233,0.495398529,0.192273973,0.410330897,0.572232877,0.414189097,0.388566111,0.164068833,2.100105005,Percichthyidae
40.5,3.200377282,0.404521054,0.400147355,0.242656927,0.724577999,0.481142228,0.343130428,0.16676029,2.712113055,Percichthyidae
16.6,2.978770227,0.501337606,0.456773857,0.285676953,0.703607071,0.527168195,0.326320929,0.26989661760000005,1.63677866,Percichthyidae
20.0,4.751446231,0.614545763,0.361038555,0.345709396,0.765766973,0.633555395,0.487885603,0.125626615,2.654744243,Percichthyidae
37.4,3.557551179,0.589568556,0.326820436,0.50023452,0.63737214,0.534034247,0.385449665,0.140601896,2.918428571,Percichthyidae
15.0,2.994009376,0.530131947,0.436352586,0.339294154,0.690403293,0.556955639,0.415984366,0.157475746,2.135719744,Percichthyidae
19.2,3.716409159,0.597091677,0.251951813,0.427025125,0.2414477,0.558773344,0.27026298,0.19862736,1.680854743,Cyprinidae
8.0,4.466784585,0.630440319,0.296017208,0.354685418,0.324474306,0.584585238,0.330522483,0.182515787,2.268892098,Cyprinidae
22.0,3.425672172,0.382737081,0.224137931,0.370342938,0.736551724,0.357998173,0.21603338,0.208153153,2.781938174,Cyprinidae
12.9,4.040965753,0.507034247,0.0,0.246671233,0.348508528,0.705609589,0.226027397,0.207486343,2.139090573,Cyprinidae
6.7,3.158639126,0.502530786,0.131578947,0.326385975,0.466684211,0.393735462,0.300482326,0.223160951,1.95387416,Cyprinidae
13.81,3.7038882,0.419745313,0.297597791,0.271599909,0.538318692,0.518545953,0.209872657,0.198319781,1.774704225,Cyprinidae
8.8,3.589058473,0.5677651148,0.3603265936,0.348565453,0.354287908,0.5110734438000001,0.245778644,0.19264571,1.892257143,Cyprinidae
12.0,3.170460733,0.397942408,0.25,0.282769634,0.613152778,0.376963351,0.219958115,0.231251177,1.709396653,Cyprinidae
12.2,2.897831196,0.437341112,0.723080073,0.346009121,0.366327809,0.398986962,0.249895476,0.220314726,2.704046784,Cyprinidae
23.0,4.07318346,0.545522354,0.341998811,0.390220273,0.450535699,0.505881633,0.30950491,0.168625576,2.061548182,Cyprinidae
8.5,4.548552618,0.5467864232,0.48905520980000006,0.424452221,0.37064044960000003,0.553852032,0.292400419,0.201829821,2.521972534,Cyprinidae
15.99,3.33530225,0.40434728,0.293333333,0.344241603,0.588026667,0.409811432,0.289807716,0.221221598,2.082982156,Cyprinidae
16.916,4.008311526,0.48051012,0.311688312,0.402641507,0.599233766,0.49999026,0.259813121,0.166857824,1.763462687,Cyprinidae
13.6,3.442860181,0.471256243,0.366197183,0.436814308,0.410633803,0.408038942,0.247122176,0.205380691,1.786628571,Cyprinidae
20.8,4.405033579,0.565082263,0.268292683,0.514420465,0.603878049,0.594060841,0.210217846,0.184931912,1.776119403,Cyprinidae
11.8,4.081537886,0.462317707,0.35443038,0.272033178,0.534582278,0.537104395,0.149729748,0.169939017,1.755363822,Cyprinidae
17.3,4.003196918,0.503206847,0.352941176,0.456748939,0.676632353,0.450083729,0.238372285,0.17968139,1.872693601,Cyprinidae
9.4,4.046138066,0.658512512,0.264297944,0.554792179,0.360651782,0.561391625,0.264571359,0.150286031,1.668775791,Cyprinidae
16.7,4.266055495,0.342647758,0.304347826,0.139856228,0.522550725,0.482503986,0.167827473,0.16490592,1.93442623,Cyprinidae
18.97,3.241738889,0.361111111,0.138461538,0.183333333,0.672015385,0.361111111,0.216666667,0.235334945,2.155112676,Cyprinidae
21.0,3.288366846,0.491983127,0.289156627,0.427741215,0.498795181,0.443748229,0.256625482,0.192681761,1.964929068,Cyprinidae
13.0,4.334514535,0.531133934,0.343070045,0.41611831,0.368004918,0.455867421,0.243326301,0.176198595,2.011091489,Cyprinidae
10.3,3.339920991,0.594483444,0.325301205,0.535037802,0.48146988,0.448544392,0.286419913,0.165215548,1.575106005,Cyprinidae
9.7,3.352672591,0.396269253,0.177419355,0.276724339,0.684467742,0.38992975,0.24536015,0.206149113,2.134465225,Cyprinidae
17.0,4.230530738,0.654610327,0.267605634,0.474772325,0.314943662,0.510739925,0.374134979,0.150798415,2.376271853,Cyprinidae
18.3,3.82297027,0.420700924,0.320963879,0.359778553,0.384477693,0.493902885,0.18901056,0.171720523,2.812320335,Cyprinidae
15.0,4.088477991,0.493583416,0.436619718,0.424165338,0.552183099,0.449287468,0.202597008,0.16002625,2.741431034,Cyprinidae
18.34,3.637068228,0.513553114,0.276629424,0.445250077,0.254391492,0.445510253,0.260175961,0.209328856,2.307354839,Cyprinidae
10.0,6.15838882,0.534868127,0.264773504,0.0,0.0,0.684354634,0.0,0.1072149,2.4771267952,Balitoridae
3.0,5.958667232,0.472492923,0.312760516,0.243507789,0.0,0.564234352,0.0,0.334124446,2.81990349,Balitoridae
7.7,5.320405133,0.493671253,0.308431686,0.26156693,0.0,0.497894285,0.177239715,0.367151707,2.658902082,Balitoridae
45.0,3.344124094,0.588644411,0.484935484,0.542432417,0.501806452,0.435564548,0.269895465,0.168111996,2.931871939,Cyprinidae
6.0,3.351347687,0.582352472,0.514630013,0.611834131,0.319738907,0.635287081,0.48823764,0.159627753,2.323256921,Goodeidae
5.0,2.687439105,0.437393022,0.53588465,0.527728769,0.251308335,0.42644503,0.328288348,0.242860502,3.632578493,Goodeidae
6.0,2.519145715,0.533877099,0.469186031,0.634539672,0.232094585,0.413732723,0.321650276,0.168825199,2.537224126,Goodeidae
3.44,7.336879959,0.625951314,0.352459452,0.440718276,0.717427711,0.952801992,0.566902359,0.163942846,2.248816047,Gobiidae
5.0,7.868729799,0.645324381,0.429371385,0.554419549,0.788983009,0.83204934,0.499648685,0.163322438,1.592708779,Gobiidae
80.0,6.673445778,0.461035477,0.318130957,0.428894776,0.933402786,0.434528201,0.344158675,0.138981637,2.897010938,Pimelodidae
32.2,7.326407194,0.346998541,0.589844838,0.224484451,0.721109891,0.415180591,0.326522838,0.130258146,2.342064938,Pimelodidae
54.2,6.101036923,0.386002552,0.337696371,0.367801368,0.887337239,0.501913519,0.25785667,0.121197145,2.831623679,Pimelodidae
25.6,6.83313581,0.420151106,0.475,0.437039369,0.477625,0.370356653,0.260494982,0.148142427,2.493836011,Pimelodidae
51.0,7.562927741,0.608907406,0.551400903,0.642434245,0.829961747,0.334887532,0.43014761,0.139075698,2.944583333,Pimelodidae
150.0,7.698383633,0.412781116,0.31040557,0.231385148,1.037495282,0.396900438,0.231385148,0.122093564,2.568262845,Pimelodidae
8.5,3.176549655,0.715605211,0.39667103,0.546365669,0.373619415,0.677269645,0.421739141,0.232317107,1.729000221,Cichlidae
10.0,3.040584712,0.594437113,0.243532031,0.231925693,0.324705341,0.838879302,0.344442189,0.280441228,2.43696436,Cichlidae
34.04,7.369884274,0.719872874,0.182974595,0.0,0.0,0.75600812,0.0,0.169294137,2.2792501096000004,Loricariidae
37.0,7.60221253,0.579181696,0.257493188,0.0,0.0,0.675742163,0.0,0.211313937,7.159936956,Loricariidae
28.2,8.617954545,0.795454545,0.2,0.0,0.14731997319999998,0.909090909,0.0,0.171254516,1.7598510504,Loricariidae
370.0,9.243447939,0.670177627,0.20253526,0.0,0.0,0.840375249,0.0,0.211954251,4.625364158,Loricariidae
20.35,7.258786389,0.652652291,0.234057491,0.0,0.0,0.8235789,0.0,0.159481367,2.4802204254,Loricariidae
22.0,7.609743189,0.681635077,0.226454499,0.0,0.0,0.695519474,0.0,0.233115716,2.2411506808000006,Loricariidae
6.4,4.331980183,0.622146711,0.227667193,0.0,0.0,0.829438161,0.0,0.270199064,2.060683157,Loricariidae
6.0,2.802664244,0.465125,0.381052142,0.500075581,0.419639834,0.549488372,0.206476744,0.182305769,1.760927536,Rivulidae
4.0,3.44273571,0.4592729,0.46598457,0.422637414,0.415322414,0.591216752,0.325292389,0.21409223719999998,2.583148175,Rivulidae
5.0,3.014240207,0.481100111,0.598422297,0.549814953,0.432273649,0.508578831,0.25431347,0.259900931,1.810348475,Rivulidae
2.2,3.649001325,0.422593306,0.472423146,0.40679449,0.273314389,0.580606455,0.281491388,0.1787964366,2.290205232,Rivulidae
180.0,6.035063685,0.52552505,0.286943518,0.248038494,0.61872426,0.461839796,0.243702236,0.109162982,4.083350179,Bagridae
150.0,6.215230192,0.502779704,0.270706715,0.38736028,0.605302563,0.400312643,0.167593235,0.122001218,4.608056665,Bagridae
6.0,1.730419696,0.477548074,0.500149985,0.518359173,0.28172897,0.407569556,0.355219571,0.24166771059999997,1.838472455,Osphronemidae
41.5,3.282793189,0.649666899,0.286086957,0.540298168,0.387373587,0.479333686,0.326252806,0.188219066,2.461435868,Cyprinidae
34.0,4.460648467,0.57829093,0.329000125,0.381657232,0.429408433,0.635954169,0.217083437,0.181477613,3.122993257,Cyprinidae
47.1,3.080441178,0.395450257,0.283024921,0.262327838,0.258273114,0.469627409,0.197990755,0.208622483,2.382506222,Cyprinidae
6.08,3.249857558,0.573056686,0.523084123,0.517421512,0.419073854,0.543481105,0.215116279,0.146659827,1.804569197,Characidae
20.0,5.284969014,0.609689749,0.435491726,0.662487007,0.401591522,0.675427286,0.162332408,0.219599999,3.064685484,Osmeridae
18.2,4.781223057,0.632186374,0.466727441,0.479748796,0.418680415,0.628403338,0.256335974,0.173111961,3.109882425,Cyprinidae
11.0,4.433167577,0.563139304,0.417916702,0.366384958,0.516606609,0.548589029,0.291978577,0.1548361,4.040399556,Cyprinidae
13.6,4.787283895,0.834688959,0.733375244,0.74277418,0.294607432,0.598985791,0.360596475,0.154935412,2.765346939,Cyprinidae
15.6,4.423431018,0.676902385,0.590101695,0.48798045,0.477118644,0.558828544,0.261304438,0.202787051,3.844711035,Cyprinidae
8.0,3.971697225,0.507677588,0.402339703,0.407774833,0.317068608,0.545006823,0.242702762,0.186846797,3.792434895,Cyprinidae
5.1,3.685130833,0.545806342,0.404863835,0.419581517,0.35859016,0.583275047,0.236186193,0.156227439,2.303454049,Cyprinidae
13.056000000000001,4.169519496,0.479635189,0.55379742,0.238241955,0.331242023,0.570837942,0.258501431,0.164223158,3.254219272,Cyprinidae
17.016,4.053390239,0.406467584,0.487952992,0.294010268,0.475423684,0.542613028,0.203224904,0.164749423,2.678308806,Cyprinidae
15.8,4.207601256,0.607389411,0.454545455,0.481467216,0.387441558,0.570353471,0.288880329,0.18889239,2.881528404,Cyprinidae
15.0,6.42471456,0.60790851,0.377161925,0.0,0.0,0.731229861,0.0,0.154189249,3.604318905,Loricariidae
10.1,4.90232461,0.680490161,0.249612505,0.0,0.0,0.791716347,0.0,0.273502438,3.871469869,Loricariidae
20.0,4.972971341,0.548821874,0.249753874,0.0,0.0,0.662431613,0.0,0.288362108,2.916509448,Loricariidae
48.8,5.103794192,0.527221906,0.406476526,0.399679072,0.414560892,0.458439878,0.250540918,0.143228918,2.360815467,Cyprinidae
25.0,4.156183398,0.552124888,0.564294843,0.516949924,0.328277703,0.484616646,0.282984498,0.193581753,2.848021817,Cyprinidae
16.0,4.208836501,0.480530029,0.547123036,0.431829929,0.576685726,0.503628174,0.220805112,0.167653105,2.435693548,Cyprinidae
13.1,3.929315609,0.546272708,0.391304348,0.438762607,0.514652174,0.425623786,0.277611572,0.125214874,2.289302301,Cyprinidae
25.0,4.515510542,0.568493393,0.51422973,0.431718935,0.401783784,0.523741781,0.256874111,0.169546756,3.07828125,Cyprinidae
85.0,3.572677392,0.608186863,0.359761796,0.532037571,0.46206342,0.356574909,0.344020273,0.172295685,2.6003,Cyprinidae
16.0,3.714509819,0.558175358,0.472257622,0.514014629,0.384692677,0.385605474,0.375597724,0.164605075,3.19727876,Cyprinidae
26.0,3.712439474,0.550614926,0.43387225,0.495101048,0.605365877,0.471742936,0.2931642,0.140847119,2.278329247,Cyprinidae
27.7,3.621001214,0.520625688,0.406546875,0.407606517,0.552203125,0.361408363,0.349527063,0.138622169,3.368282123,Cyprinidae
12.0,3.844632171,0.679000212,0.338076128,0.628793063,0.435121002,0.460374236,0.367903754,0.148893276,2.389467602,Cyprinidae
19.216,3.695246034,0.608768884,0.423671367,0.575700806,0.505575515,0.5070897,0.291983913,0.137681075,1.911662871,Cyprinidae
3.0,8.351889897,0.753169314,0.291395349,0.241986939,0.441255814,0.71821082,0.14756727,0.13924039319999998,2.209648951,Trichomycteridae
10.0,2.887249655,0.687086279,0.249988426,0.42769922,0.331253183,0.760577167,0.390679136,0.234475038,1.772422412,Cichlidae
10.0,4.023520992,0.651319975,0.289183057,0.378578244,0.450452815,0.84817112,0.380343511,0.1803669988,1.836302809,Cichlidae
5.3,3.197655053,0.742862641,0.28125,0.488471417,0.368135417,0.710590012,0.457146241,0.208513889,2.250395833,Cichlidae
11.0,3.286422946,0.714870237,0.225683065,0.378156838,0.436486896,0.699434147,0.448755055,0.235339799,1.76053226,Cichlidae
6.0,3.83894495,0.686823525,0.328972534,0.323175808,0.298778901,0.735696207,0.439912412,0.208383215,1.828652538,Cichlidae
6.0,3.800203425,0.721696753,0.293342305,0.46466766,0.358937907,0.860987864,0.455959379,0.183846469,1.504482234,Cichlidae
6.3,4.687995368,0.728031288,0.332835502,0.375199093,0.417131072,0.83069452,0.452220148,0.192107244,1.760720186,Cichlidae
5.3,3.430610301,0.711862963,0.243698893,0.369595688,0.280519602,0.828641788,0.388545143,0.219690523,1.558078101,Cichlidae
21.0,7.827822233,0.580596171,0.139658489,0.353467803,0.149895073,0.375833003,0.450144242,0.066503219,0.0,Hypopomidae
29.4,6.611979066,0.61369781,0.135286583,0.450935331,0.128098825,0.381966707,0.399109086,0.069460529,0.0,Hypopomidae
42.0,5.893035112,0.530454615,0.20396395,0.228879178,0.490834797,0.501878258,0.165229224,0.184606879,2.401343895,Pimelodidae
27.415999999999997,5.378515488,0.543576856,0.23493116,0.220514319,0.399571764,0.507703098,0.174739918,0.123594968,2.5323049071999995,Pimelodidae
90.0,4.836626169,0.63390936,0.182111426,0.394706054,0.567588658,0.425701768,0.367763623,0.160732655,1.534747068,Pimelodidae
9.3,2.831550083,0.4789126,0.528311147,0.352486601,0.33990246,0.42774392,0.20180796,0.159807058,2.719062702,Curimatidae
17.3,2.957319892,0.47796022,0.539826923,0.426503461,0.512057692,0.329282734,0.23531684,0.168670519,1.859649123,Curimatidae
13.3,3.398233035,0.545449541,0.52449174,0.441743895,0.338158079,0.355000066,0.268395181,0.126493648,2.404164731,Curimatidae
18.8,3.034613674,0.429619686,0.570222835,0.281109482,0.309323297,0.442014066,0.199265396,0.154569706,2.54449933,Curimatidae
20.5,3.122561461,0.520992237,0.512127551,0.448291229,0.324005399,0.424316925,0.201002115,0.149365069,2.325704707,Curimatidae
16.3,3.230233535,0.576958636,0.473752957,0.465822177,0.350527405,0.487194573,0.239382842,0.144225551,2.316399083,Curimatidae
10.0,3.129354248,0.493561984,0.500401495,0.3407871,0.362747722,0.413987669,0.245885654,0.1666263,2.138881771,Curimatidae
7.3,4.188548719,0.455910295,0.566093688,0.302660101,0.410940088,0.52116172,0.134088902,0.173874778,2.790670627,Curimatidae
11.1,2.937204394,0.562849598,0.497325024,0.421465244,0.277904776,0.48955599,0.227883417,0.174508246,2.001499971,Curimatidae
10.0,3.602211136,0.464814388,0.461834532,0.308570197,0.195438849,0.516724783,0.197024557,0.165507914,2.652860615,Curimatidae
16.1,3.142344857,0.463836883,0.461775285,0.304521158,0.266470148,0.387343528,0.189185935,0.167905425,2.181045686,Curimatidae
9.0,3.808775763,0.51006319,0.475952355,0.338941711,0.134284795,0.550345479,0.18123782,0.155005117,2.035238792,Curimatidae
10.0,3.187648582,0.46911485,0.489359115,0.343797876,0.158260367,0.434412806,0.181678905,0.158036262,2.807917622,Curimatidae
12.3,3.370658062,0.360816797,0.586813215,0.199469958,0.158340038,0.42726058,0.120296291,0.16619842,2.608277976,Curimatidae
9.4,2.919880817,0.572341366,0.510780271,0.520203168,0.308588784,0.428923009,0.236738119,0.132264336,2.824901001,Curimatidae
150.0,4.452691312,0.600261003,0.367113074,0.566509297,0.915678576,0.385318094,0.239574107,0.153369415,2.844984206,Salmonidae
7.0,4.967232263,0.689256896,0.341231828,0.455706414,0.452384898,0.7732644,0.521057021,0.223259422,2.313024985,Gobiidae
18.0,4.680862889,0.74903769,0.423738298,0.517939112,0.490766927,0.68052325,0.541847636,0.163433758,2.515593191,Gobiidae
12.0,4.862507831,0.610819779,0.271909248,0.329408079,0.550586426,0.60340627,0.532983734,0.201327069,1.411497332,Gobiidae
8.0,4.696413983,0.717230111,0.331602376,0.471786848,0.499385133,0.749623899,0.53576642,0.21019658,1.856913469,Gobiidae
7.0,5.038142777,0.715769357,0.274424687,0.47457943,0.507111887,0.748842154,0.616071075,0.185160121,1.71161646,Gobiidae
14.21,4.756215717,0.618367177,0.453519036,0.38961167,0.593225636,0.664164465,0.519307514,0.202385466,1.166735666,Gobiidae
8.0,5.002083225,0.779728701,0.343988101,0.564439208,0.401980672,0.766881106,0.588945772,0.264985884,1.930474987,Gobiidae
7.0,4.850385621,0.653833333,0.369023415,0.423022876,0.577393959,0.773955882,0.49677451,0.221986932,1.592096238,Gobiidae
4.0,3.876929101,0.330254134,0.573189903,0.363549647,0.300796637,0.568443565,0.231391764,0.200025899,2.214199992,Rivulidae
30.0,6.59911155,0.599863315,0.152756883,0.555858455,0.186770066,0.48959678,0.306401397,0.100874876,1.5109245984,Apteronotidae
40.0,5.685927981,0.6504692,0.134189844,0.582272601,0.267214303,0.466963539,0.333297939,0.108751854,2.4680050804,Apteronotidae
22.4,6.038946178,0.701461996,0.114524597,0.55448157,0.235701786,0.484653079,0.399046875,0.096173523,1.9427007680000004,Apteronotidae
25.0,6.918981017,0.536081554,0.114463743,0.414582822,0.314946647,0.477332382,0.400908638,0.083248703,1.414230769,Apteronotidae
30.0,5.781797516,0.761393879,0.20346799,0.633191949,0.404589828,0.513999778,0.524132291,0.146621372,1.9286678599999998,Apteronotidae
21.3,8.166209677,0.612903226,0.121212121,0.370967742,0.33469697,0.532258065,0.5,0.054877989,1.617904305,Apteronotidae
46.0,10.74352042,0.459622054,0.08622385,0.181407035,0.232179697,0.367081888,0.368150612,0.046815051,3.2500235114,Apteronotidae
26.1,8.119403439,0.510532359,0.096366995,0.0,0.181117611,0.477160021,0.514874841,0.074783458,2.399330089,Apteronotidae
41.0,8.64475422,0.626439391,0.210932886,0.0,0.17703338,0.436780305,0.551735524,0.071811796,2.3627662036,Apteronotidae
25.0,8.446509317,0.662570716,0.159205729,0.0,0.226863075,0.547853681,0.52769836,0.078984483,0.7658770161999999,Apteronotidae
54.0,6.915321488,0.546629185,0.098868881,0.0,0.201683106,0.404505157,0.586746609,0.085796919,1.910986115,Apteronotidae
47.0,8.617288447,0.678664175,0.138419839,0.0,0.218393669,0.508265771,0.626773499,0.062670089,1.792950425,Apteronotidae
41.7,9.768120249,0.504403148,0.03526176,0.0,0.150021157,0.353656889,0.529998982,0.052387939,2.3627662036,Apteronotidae
22.9,8.381567901,0.703703704,0.135135135,0.0,0.271621622,0.456790123,0.617283951,0.067772169,1.900333333,Apteronotidae
81.0,8.670581461,0.670596615,0.160923603,0.558820409,0.226394534,0.514540302,0.505917653,0.045883778,0.0,Sternopygidae
56.0,7.731692191,0.650026461,0.132225844,0.524997519,0.2885501,0.393237522,0.405062349,0.050378125,0.0,Sternopygidae
140.5,8.376804036,0.628660723,0.150978287,0.493609684,0.364723341,0.493577263,0.454967875,0.049735415,0.0,Sternopygidae
56.0,8.259274984,0.553063356,0.179094275,0.379881901,0.275261874,0.531186628,0.435746887,0.050344452,0.0,Sternopygidae
52.5,6.485617174,0.518921304,0.189994443,0.445732579,0.370117347,0.403035313,0.442228268,0.059812046,0.0,Sternopygidae
8.5,1.622028332,0.612404392,0.525123762,0.646155001,0.39850495,0.369799466,0.366138085,0.220914878,2.721034884,Characidae
9.0,1.519749956,0.564735347,0.51272602,0.555802331,0.361473446,0.348277682,0.350559485,0.22287341,3.135916933,Characidae
8.0,1.900035642,0.562975787,0.519424036,0.630218898,0.214879158,0.379523878,0.340762925,0.172049172,3.896964402,Characidae
34.5,40.3426712,0.457675592,0.244412549,0.31091945,1.016864876,0.43930011,0.6632598432,0.040655865400000005,0.0,Ophichthidae
25.0,3.096494555,0.57829838,0.444555556,0.492058785,0.519191919,0.682744495,0.344951484,0.271749952,2.5096919,Cichlidae
25.0,3.312435549,0.578489735,0.443329545,0.382800537,0.495454545,0.687478516,0.362644917,0.281951864,2.904857143,Cichlidae
6.4,3.490419451,0.678971423,0.336807518,0.56821986,0.596779627,0.665139515,0.66163019,0.246606331,2.049475531,Gobiidae
9.0,3.171651685,0.764561798,0.283434202,0.66938764,0.521331938,0.713837079,0.64047191,0.227563705,2.38275407,Gobiidae
2.29,7.587473829,0.570294678,0.487839543,0.187494141,0.352011739,0.73472704,0.523421143,0.143738796,1.568901765,Gobiidae
3.0,6.860956528,0.75113787,0.41989258,0.675919263,0.530706056,0.851723986,0.63924594,0.193213739,1.013954368,Gobiidae
5.2,5.909784339,0.566502125,0.434377358,0.280863102,0.354490566,0.607011556,0.625611306,0.163181854,2.147790183,Gobiidae
4.5,6.318334746,0.702553778,0.387675984,0.446248808,0.503937972,0.649173466,0.641040585,0.148858827,2.162187297,Gobiidae
5.0,7.18577299,0.626792162,0.491868298,0.376332633,0.416649285,0.820876957,0.4836861,0.136845561,2.124001537,Gobiidae
3.22,7.151784351,0.608632367,0.524203871,0.456530306,0.504836071,0.733096077,0.674314706,0.181280367,1.301619197,Gobiidae
8.0,6.152862492,0.63924452,0.487920028,0.661936107,0.519261459,0.681140165,0.310722266,0.1767319288,3.382734641,Retropinnidae
10.0,4.899336275,0.508170826,0.609816408,0.406345406,0.446672538,0.627357923,0.197707777,0.124322277,2.15214414,Clupeidae
9.2,3.487191935,0.577562903,0.279238249,0.393548387,0.157050682,0.474204839,0.477593548,0.177381838,3.091781554,Mormyridae
10.0,3.571151461,0.473997325,0.150371417,0.305169044,0.228669814,0.431794719,0.37347172,0.182746481,3.824764129,Mormyridae
5.0,3.16822738,0.5417536592000001,0.46438405940000005,0.4059474346,0.4969676794,0.476807205,0.42805261,0.187816444,2.0604909,Mormyridae
8.0,4.453535562,0.56097306,0.221576431,0.376320005,0.149994461,0.613276748,0.341744432,0.183075641,2.829960062,Mormyridae
9.0,4.12894527,0.548642736,0.215003739,0.362649855,0.181979317,0.562648925,0.385924536,0.184385655,2.646292203,Mormyridae
9.0,4.354256912,0.538111766,0.182710317,0.260242061,0.191134921,0.565017354,0.452910736,0.19517891539999999,3.160922784,Mormyridae
6.0,3.006911372,0.429230649,0.234835192,0.264493958,0.106070326,0.553337799,0.382832932,0.237722406,4.572806288,Mormyridae
6.4,3.578936904,0.459062985,0.19375,0.286607349,0.22439375,0.467834889,0.447405125,0.178205882,2.886710403,Mormyridae
11.0,3.737348384,0.526423409,0.163430028,0.282506586,0.120460484,0.597726458,0.386543665,0.156383384,2.952420701,Mormyridae
9.0,3.510115457,0.466149672,0.168038919,0.266960024,0.110455398,0.545816368,0.382486992,0.185427889,5.15991828,Mormyridae
5.4,3.449691728,0.533727218,0.319099583,0.362773164,0.12734514,0.46390406,0.404970256,0.237479965,3.114049407,Mormyridae
50.0,16.77814448,0.585368537,0.547085406,0.561716172,5.549093897,0.803337,0.756142281,0.07638895,3.867931873,Belonidae
85.0,10.4796205,0.548807791,0.464121362,0.500461797,3.723745596,0.609455467,0.667013216,0.062015157,4.936552803,Belonidae
